636300,3036346.07,1239911.77
637200,3194734.86,1264690.89
638100,3233094.64,1319977.29
639000,3102422.42,1226945.16
639900,3154944.76,1268578.77
640800,3334813.39,1370499.57
641700,3308235.08,1339475.1
642600,3319533.14,1283392.91
643500,3349868.87,1268006.01
644400,3249458.22,1230042.76
645300,3279449.62,1282433.9
646200,3426147.03,1298097.66
647100,3251000.06,1184606.14
648000,3313289.25,1286163.67
648900,3373155.21,1298178.22
649800,3382112.18,1253106.9
650700,3328116.21,1238566.13
651600,3240093.2,1231844.97
652500,3177450.16,1166134.37
653400,3299309.42,1211371.95
654300,3244383.45,1217519.53
655200,3158796.11,1183532.14
656100,3278640.66,1162799.38
657000,3269937.29,1153129.3
657900,3314769.93,1188203.43
658800,3252106.29,1119831.85
659700,3209079.44,1125925.96
660600,3188549.84,1148233.25
661500,3060106.66,1080981.35
662400,3158847.93,1185262.12
663300,3121458.07,1108413.21
664200,3026830.63,1141638.24
665100,3142352.6,1171444.06
666000,3129111.05,1182521.48
666900,3109881.32,1109383.76
667800,3050204.32,1102268.37
668700,2945715.73,1068736.54
669600,2918146.73,1105374.02
670500,2823278.23,984778.84
671400,2772064.73,970480.59
672300,2823704.68,1009901.64
673200,2762706.57,1006149.99
674100,2753614.47,1023934.66
675000,2571768.4,981879.55
675900,2601813.54,1012000.58
676800,2590282.56,1008659.0
677700,2513662.26,979413.21
678600,2472907.56,985304.53
679500,2528818.54,998080.9
680400,2463334.72,983586.73
681300,2623633.58,1071590.15
682200,2720335.14,1133166.87
683100,2697527.98,1084160.98
684000,2692014.68,1098576.87
684900,2683133.7,1118501.86
685800,2796441.1,1106557.71
686700,2699279.39,1108978.0
687600,2765947.91,1148804.08
688500,2736432.59,1114314.24
689400,2723557.62,1098988.77
690300,2750616.3,1137009.89
691200,2710767.24,1096487.09
692100,2753553.13,1153225.71
693000,2779306.82,1140511.32
693900,2705736.79,1090814.3
694800,2748519.2,1102135.16
695700,2785594.85,1096513.18
696600,2817713.2,1173152.44
697500,2822072.2,1173955.44
698400,2828761.78,1159384.46
699300,2809306.0,1132463.75
700200,2926437.38,1167046.88
701100,3053003.08,1216451.2
702000,2862041.84,1050491.09
702900,2838388.55,1073111.76
703800,2794311.04,1070607.42
704700,2766081.12,1079600.92
705600,2836009.74,1091339.9
706500,2894139.04,1096151.64
707400,3044634.06,1094117.52
708300,3085914.18,1098433.59
709200,3086469.18,1108637.51
710100,2975819.55,1101492.92
711000,3167058.2,1158615.51
711900,3121634.31,1234255.46
712800,3112663.6,1198754.88
713700,3116151.12,1197163.42
714600,3123467.01,1194183.11
715500,3289393.71,1252068.6
716400,3202050.57,1249470.61
717300,3270825.44,1202239.65
